identifier,aaa,bbbb,cccc,dddd,title,creator,subjects,description,publisher,contributor,date,resource_type,format,language,source,relation,coverage,rights,card_url,image_url
U426_nichibunken_0053_0013_0004,426,0053,0013,0004,,,挟箱；ハサミバコ,挟箱の化物。赤色の覆い幕の上面に大きな2つの目玉が描かれている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0013_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0013_0004.jpg
U426_nichibunken_0053_0013_0005,426,0053,0013,0005,,,挟箱；ハサミバコ,挟箱を担ぐ化物。白色の着物に茶色の帯を締めている。肌は青黒く、額はでこぼこで、鼻が大きく、下顎が突き出ている。手足は3本指に見え、鋭い爪が生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0013_0005,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0013_0005.jpg
U426_nichibunken_0053_0014_0000,426,0053,0014,0000,,,花嫁；ハナヨメ，花嫁行列；ハナヨメギョウレツ，鶴；ツル，蜥蜴；トカゲ，提灯；チョウチン，駕籠；カゴ,花嫁行列の場面。駕籠に乗った花嫁の化物と担ぎ手の化物、それに付き従う化物たち。中央の駕籠には白無垢の花嫁が乗っている。駕籠の屋根に目が描かれており、これも化物であることがわかる。駕籠前方の担ぎ手は右手に金棒を持ち、長い首を担ぎ棒に巻きつけている。後方では2体の化物が肩に担いでいる。駕籠の奥には鶴のような顔をして白布をかぶった化物が、手前には裃を着た蜥蜴のような化物が駕籠に付き従っている。前方には提灯に1本ずつ手足が生え、一つ目がついた提灯の化物が一行を先導している。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0014_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0014_0000.jpg
U426_nichibunken_0053_0014_0001,426,0053,0014,0001,,,蜥蜴；トカゲ，一つ目；ヒトツメ,蜥蜴のような一つ目の化物。赤色の着物に青色の裃を着け、脇差を差している。頭部は緑色で、鼻と耳がなく、口元が突き出ている。首は太く、前に突き伸ばしている。足指は爪のみで、爬虫類のように見える。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0014_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0014_0001.jpg
U426_nichibunken_0053_0014_0002,426,0053,0014,0002,,,牙；キバ，駕籠；カゴ,駕籠を担ぐ化物。青色の着物に緑色の帯を締めている。歪んだ大きな頭は禿げており、額が割れている。開いた口の下顎に牙が2本生えている。足は2本もしくは3本指に見え、鋭い爪が生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0014_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0014_0002.jpg
U426_nichibunken_0053_0014_0003,426,0053,0014,0003,,,牙；キバ，駕籠；カゴ,駕籠を担ぐ化物。青色の着物に緑色の帯を締めている。鼻は横に潰れ、舌が裂けて口につながり、獣のような顔をしている。横に大きく開いた口の上顎に牙がのぞいている。足は2本もしくは3本指に見え、鋭い爪が生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0014_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0014_0003.jpg
U426_nichibunken_0053_0014_0004,426,0053,0014,0004,,,鶴；ツル,鶴のような化物。白布をかぶり、その下に黒い髪が見え、女のようである。額の中央が赤く、左右に小さな眉が描かれ、目玉は丸い。駕籠に隠れて、頭部しか描かれていない。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0014_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0014_0004.jpg
U426_nichibunken_0053_0014_0005,426,0053,0014,0005,,,花嫁；ハナヨメ,花嫁姿の化物。両目は小さく離れ、鼻は大きく、両袂で口元を隠している。白無垢装束である。駕籠の窓から胸元までが見えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0014_0005,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0014_0005.jpg
U426_nichibunken_0053_0014_0006,426,0053,0014,0006,,,首；クビ，駕籠、カゴ,駕籠を担ぐ、首の長い人足風の化物。口ひげを生やし厳しい顔をしている。長い首には蛇腹のような皺が寄り、その首を三重に担い棒に巻きつけて駕籠を担いでいる。青色の格子模様の着物を着て、右手に金棒を持ち、草履を履いている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0014_0006,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0014_0006.jpg
U426_nichibunken_0053_0015_0001,426,0053,0015,0001,,,提灯；チョウチン，一つ目；ヒトツメ,提灯の化物。一つ目で、手足が1本ずつ生えている。足は2本もしくは3本指に見え、鋭い爪が生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0015_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0015_0001.jpg
U426_nichibunken_0053_0015_0002,426,0053,0015,0002,,,提灯；チョウチン，一つ目；ヒトツメ,提灯の化物。一つ目で、手足が1本ずつ生えている。足指に鋭い爪が生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0015_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0015_0002.jpg
U426_nichibunken_0053_0015_0003,426,0053,0015,0003,,,槍；ヤリ,槍を担ぐ化物。茶色の着物に青色の羽織をまとい、赤い鞘の脇差を差している。額が平に歪み、上唇が赤く厚く、開いた口に牙が並んでいる。手足は3本指で、鋭い爪が生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0015_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0015_0003.jpg
U426_nichibunken_0053_0015_0004,426,0053,0015,0004,,,槍；ヤリ,槍の化物。穂先は赤い槍鞘にしまわれ、赤い掛け布に大きな目がついている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0015_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0015_0004.jpg
U426_nichibunken_0053_0016_0000,426,0053,0016,0000,,,婚礼の儀；コンレイノギ，燭台；ショクダイ,化物たちの婚礼の儀。中央の松竹梅や鶴亀をあしらった島台を挟んで、正装した嫁と婿が向かい合っている。それぞれには化物が2体ずつ従っている。中央の燭台には両手が生え、自ら火を灯している。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0016_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0016_0000.jpg
U426_nichibunken_0053_0016_0001,426,0053,0016,0001,,,骸骨；ガイコツ,赤色の着物に、黒地に骸骨模様の内掛けをまとった化物。顔は青黒く、顎が長い。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0016_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0016_0001.jpg
U426_nichibunken_0053_0016_0002,426,0053,0016,0002,,,口；クチ,赤色の着物に緑色の帯を締めた化物。両目は離れて垂れ、おちょぼ口が突き出ている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0016_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0016_0002.jpg
U426_nichibunken_0053_0016_0003,426,0053,0016,0003,,,花嫁；ハナヨメ,花嫁姿の化物。両目は小さく離れ、鼻が非常に大きい。大きく長い赤い舌で、捧げ持った盃を舐めようとしている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0016_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0016_0003.jpg
U426_nichibunken_0053_0016_0004,426,0053,0016,0004,,,燭台；ショクダイ,燭台の化物。竿から腕が生え、片腕で皿の上の蝋燭に火を灯している。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0016_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0016_0004.jpg
